amount,hour_of_day,transaction_type,is_foreign_country,account_age_days,num_transactions_today,distance_from_home_km,is_fraud
68.19,9,purchase,0,435,3,4.1,0
145.36,16,purchase,0,3528,3,23.97,0
157.04,6,purchase,0,3220,2,8.69,0
45.04,21,transfer,0,1132,0,5.02,0
32.03,18,purchase,0,1281,0,36.23,0
111.65,22,purchase,0,3596,2,5.86,0
122.35,13,online,0,2560,0,25.61,0
156.12,6,purchase,0,642,2,19.69,0
81.95,8,purchase,0,704,3,13.23,0
66.29,12,purchase,0,2569,2,1.97,0
112.15,19,purchase,0,1095,5,5.31,0
15.58,9,purchase,0,1343,2,9.3,0
24.37,15,online,0,797,1,2.08,0
67.77,17,purchase,0,2186,0,12.96,0
44.13,18,withdrawal,0,3299,1,1.71,0
56.39,11,withdrawal,0,497,2,2.9,0
178.99,17,purchase,0,1293,1,14.61,0
92.85,7,online,0,2501,5,5.47,0
177.43,14,purchase,1,1352,2,15.52,0
108.04,14,online,0,3498,1,20.88,0
15.41,22,purchase,0,2829,2,6.03,0
16.41,21,online,0,1311,3,1.31,0
77.22,15,transfer,0,2014,4,1.85,0
147.22,21,transfer,0,755,1,2.71,0
110.71,8,purchase,0,2795,0,9.3,0
71.51,22,purchase,0,2687,1,15.82,0
46.91,11,purchase,0,336,1,22.84,0
42.69,14,withdrawal,0,1030,4,2.64,0
153.98,14,online,0,2209,3,0.29,0
45.33,6,transfer,0,2589,3,5.21,0
154.57,21,transfer,1,2386,1,7.18,0
28.87,21,withdrawal,0,1133,0,0.97,0
37.56,10,purchase,0,2557,2,48.98,0
136.98,18,purchase,0,1434,0,1.27,0
89.8,15,purchase,0,2826,4,13.37,0
111.6,15,purchase,0,615,1,10.59,0
31.11,7,purchase,0,2617,0,5.9,0
125.98,6,transfer,0,2818,2,33.8,0
122.83,16,online,1,811,3,15.84,0
94.64,16,purchase,0,3082,3,7.97,0
24.24,20,purchase,0,2355,1,18.95,0
40.77,14,purchase,0,1191,1,12.92,0
145.63,14,purchase,0,69,1,6.99,0
268.06,7,online,1,254,8,62.02,1
68.72,19,purchase,1,1125,3,4.66,0
329.79,6,online,0,337,3,64.91,1
129.26,9,purchase,0,31,3,30.61,0
30.14,11,withdrawal,0,2785,0,32.01,0
84.58,14,withdrawal,0,3603,3,2.84,0
102.07,18,transfer,0,524,2,8.04,0
27.3,18,purchase,0,989,1,0.95,0
58.66,22,purchase,0,1855,1,19.29,0
121.58,14,transfer,0,1022,2,6.19,0
54.1,16,purchase,0,845,2,6.51,0
44.82,22,online,1,3379,1,12.27,0
112.65,6,purchase,0,1224,5,10.51,0
85.6,7,purchase,0,1716,1,2.59,0
124.38,18,withdrawal,0,3521,1,4.12,0
33.44,8,withdrawal,0,2414,4,1.2,0
67.25,16,withdrawal,0,3405,3,8.62,0
1136.58,7,online,1,110,11,534.31,1
32.37,7,withdrawal,0,379,2,5.99,0
77.14,11,purchase,0,1859,1,9.27,0
100.22,7,online,0,157,2,3.97,0
72.54,6,online,0,3456,1,15.82,0
101.18,8,purchase,0,1983,3,47.81,0
11.91,6,withdrawal,1,912,2,3.59,0
32.98,22,transfer,0,1591,0,0.76,0
33.0,11,purchase,0,1721,1,21.6,0
70.63,8,purchase,0,326,1,3.57,0
32.74,21,purchase,0,1079,1,2.9,0
42.51,7,online,0,3548,1,7.38,0
83.39,9,purchase,0,579,2,51.6,0
70.14,8,purchase,0,3075,4,14.52,0
49.91,14,purchase,0,3594,2,1.63,0
100.12,8,purchase,0,515,3,25.87,0
167.71,18,purchase,0,515,2,5.75,0
17.72,6,purchase,0,2220,0,31.03,0
113.63,18,withdrawal,0,1456,1,6.53,0
20.42,16,transfer,0,2987,4,50.36,0
109.74,21,online,0,1259,2,62.92,0
58.44,19,purchase,0,3352,3,4.87,0
46.76,15,online,0,2542,2,0.16,0
39.23,18,purchase,0,69,1,26.08,0
41.15,20,purchase,0,3424,1,14.96,0
70.34,18,withdrawal,0,1198,5,22.61,0
32.14,9,transfer,1,3343,4,2.75,0
85.3,18,purchase,0,593,3,24.71,0
30.59,22,transfer,0,67,3,3.18,0
32.26,19,purchase,0,926,3,66.85,0
104.02,15,purchase,0,51,1,42.03,0
96.65,20,purchase,0,499,2,6.4,0
117.63,16,transfer,0,631,1,0.76,0
94.99,14,purchase,0,3176,0,16.34,0
33.94,17,online,0,3288,1,34.84,0
22.41,10,purchase,0,3345,2,22.14,0
88.73,9,transfer,0,892,3,25.46,0
194.65,7,purchase,0,1715,1,6.2,0
210.76,12,purchase,0,1204,2,0.84,0
1089.05,10,online,0,132,11,31.99,1
13.99,17,transfer,0,3010,1,20.32,0
153.12,9,purchase,0,169,1,10.93,0
64.34,19,purchase,0,1564,1,40.57,0
138.99,9,purchase,0,3467,1,2.27,0
131.93,17,transfer,0,2586,1,51.27,0
47.64,6,withdrawal,0,3640,4,6.47,0
48.56,12,transfer,0,2724,3,4.69,0
20.28,6,purchase,0,3503,2,6.43,0
56.76,21,purchase,0,1464,3,5.15,0
38.62,11,purchase,0,2212,6,9.52,0
99.6,17,purchase,0,3196,0,7.75,0
83.97,9,withdrawal,0,1778,4,9.12,0
71.34,19,online,0,2192,2,0.19,0
38.45,22,online,0,2431,2,39.56,0
61.79,8,withdrawal,0,2203,2,0.71,0
39.88,11,withdrawal,0,1035,5,49.3,0
175.85,13,purchase,0,3495,2,31.46,0
64.14,7,online,0,2937,1,7.04,0
53.78,14,purchase,0,1342,5,11.57,0
123.16,7,withdrawal,0,1856,1,47.15,0
118.76,16,purchase,0,386,1,6.24,0
120.1,16,transfer,0,2113,3,13.91,0
65.26,16,withdrawal,0,3062,2,3.74,0
56.48,14,purchase,0,2487,3,5.23,0
204.32,9,withdrawal,0,1346,2,8.12,0
51.76,8,purchase,1,1745,1,3.44,0
72.02,17,online,0,1491,1,3.54,0
126.77,9,purchase,0,209,5,29.79,0
44.57,15,transfer,0,2559,2,33.05,0
46.88,21,withdrawal,0,1151,2,7.27,0
87.16,18,purchase,0,2271,3,1.78,0
47.78,17,purchase,0,883,1,39.47,0
51.98,22,withdrawal,0,1509,2,5.52,0
71.96,20,purchase,0,2637,1,2.75,0
1047.9,20,online,0,297,5,36.31,1
10.7,19,purchase,0,2435,1,59.53,0
36.72,10,online,0,3448,0,30.42,0
10.08,8,purchase,0,244,3,8.3,0
41.61,10,transfer,0,2956,2,4.75,0
79.01,17,withdrawal,0,2314,1,2.69,0
48.31,6,purchase,0,76,1,14.26,0
77.21,14,purchase,0,3378,3,16.0,0
45.22,7,purchase,1,3456,2,84.11,0
70.48,12,purchase,0,3440,1,11.6,0
58.09,15,purchase,1,1395,2,9.57,0
113.29,9,transfer,1,2660,1,11.39,0
62.72,9,transfer,1,3213,2,62.96,0
7.4,10,purchase,0,3371,6,15.65,0
51.83,16,purchase,0,488,1,12.87,0
123.16,14,transfer,0,1868,2,14.71,0
224.83,18,withdrawal,0,3002,3,1.71,0
101.5,11,purchase,0,2626,2,6.2,0
24.44,14,transfer,0,944,3,22.17,0
169.22,6,withdrawal,0,975,1,7.29,0
212.41,10,withdrawal,0,131,0,3.11,0
104.65,22,purchase,0,957,7,0.2,0
47.09,15,withdrawal,0,753,3,2.1,0
38.43,19,withdrawal,0,3203,2,21.33,0
82.69,6,purchase,0,1313,1,27.63,0
86.18,12,withdrawal,0,925,2,1.95,0
163.03,19,withdrawal,1,3459,2,1.87,0
80.29,10,online,0,2688,2,6.94,0
92.06,22,withdrawal,0,2701,3,27.8,0
30.19,6,purchase,0,383,0,33.8,0
210.59,7,purchase,0,406,1,6.95,0
840.58,0,purchase,0,77,3,756.54,1
50.24,12,purchase,0,3086,3,36.7,0
65.76,17,purchase,0,948,5,17.79,0
100.4,12,online,0,225,3,1.76,0
229.15,8,online,0,1145,2,12.45,0
74.58,9,withdrawal,1,727,2,11.35,0
137.97,9,online,0,732,0,2.97,0
59.28,13,purchase,0,1238,1,7.44,0
37.86,13,purchase,0,2683,2,35.82,0
79.56,18,withdrawal,0,325,0,9.48,0
40.84,17,purchase,0,2245,4,13.5,0
54.37,8,purchase,0,365,0,23.65,0
350.62,21,online,0,3308,0,24.0,0
123.52,15,purchase,0,1148,3,0.83,0
90.21,15,withdrawal,0,2819,1,5.81,0
85.4,18,online,0,797,3,5.6,0
171.2,7,purchase,0,742,3,26.07,0
182.37,17,online,0,2882,3,37.64,0
68.31,10,purchase,0,2779,3,1.98,0
89.51,9,withdrawal,0,2136,1,6.8,0
75.58,15,purchase,0,3456,0,16.71,0
33.58,22,purchase,0,2273,0,3.93,0
92.99,6,purchase,0,2518,1,1.05,0
20.55,10,purchase,1,2204,3,5.64,0
47.02,12,withdrawal,0,230,4,18.51,0
71.76,19,purchase,0,2866,2,2.67,0
109.57,17,withdrawal,0,3389,4,1.39,0
183.79,19,purchase,0,2695,1,0.2,0
44.05,14,online,0,839,0,7.64,0
103.1,17,purchase,0,935,2,3.07,0
32.2,15,transfer,0,1523,3,3.73,0
77.74,20,withdrawal,0,1437,1,23.73,0
84.7,16,online,1,1731,2,0.09,0
16.01,16,transfer,0,281,2,2.18,0
101.97,20,transfer,0,3205,1,6.7,0
50.54,18,transfer,0,1371,4,3.42,0
68.69,13,withdrawal,0,2607,0,5.18,0
96.18,22,purchase,0,1161,1,1.61,0
77.75,9,purchase,0,2026,2,28.02,0
71.62,20,purchase,0,2438,2,0.56,0
100.89,10,purchase,0,952,5,15.02,0
66.99,22,withdrawal,0,922,3,3.02,0
37.02,19,transfer,0,1150,1,10.95,0
147.83,22,purchase,0,2054,1,10.15,0
53.13,22,purchase,0,288,1,4.7,0
120.27,6,purchase,0,2770,4,8.38,0
110.47,10,purchase,0,474,3,14.3,0
32.81,16,purchase,0,580,3,18.3,0
100.92,19,purchase,0,1587,0,2.05,0
63.67,9,purchase,0,193,2,31.91,0
214.88,14,transfer,0,3360,5,11.01,0
79.07,11,purchase,0,774,3,2.14,0
153.98,7,purchase,0,579,1,3.49,0
46.51,22,transfer,0,2729,2,1.73,0
720.08,8,withdrawal,1,361,5,237.42,1
21.4,16,purchase,0,3332,0,4.77,0
18.72,15,withdrawal,1,227,2,19.65,0
123.08,6,transfer,0,3503,0,17.07,0
189.32,10,purchase,0,1412,0,46.5,0
46.21,19,purchase,0,1885,3,5.28,0
35.54,20,purchase,0,796,1,1.31,0
144.9,12,online,0,2617,3,10.82,0
45.02,17,purchase,0,309,3,47.72,0
134.34,16,purchase,0,69,3,35.87,0
89.8,6,online,0,823,3,10.63,0
12.89,13,online,0,3611,3,25.73,0
138.47,16,withdrawal,0,251,2,17.98,0
49.26,11,online,0,2712,2,10.42,0
201.91,15,transfer,0,57,2,26.88,0
205.01,20,transfer,0,1399,3,21.84,0
54.73,16,transfer,1,390,2,5.0,0
76.22,6,purchase,1,2729,0,22.8,0
36.41,12,purchase,0,1920,3,17.27,0
57.22,13,withdrawal,0,1225,3,11.05,0
649.6,0,purchase,1,199,9,94.82,1
49.42,8,purchase,0,2232,4,11.96,0
51.19,9,withdrawal,0,1455,3,5.19,0
76.89,20,purchase,0,2957,5,53.93,0
41.35,21,online,0,2284,1,1.56,0
77.88,8,purchase,0,823,3,17.51,0
154.77,11,withdrawal,0,2496,1,0.54,0
118.1,13,transfer,0,3313,2,31.37,0
271.23,17,purchase,0,220,4,16.18,0
38.45,20,transfer,0,1976,1,16.14,0
54.54,19,purchase,0,1200,0,1.7,0
12.99,18,transfer,0,868,3,16.86,0
66.94,22,withdrawal,0,2505,1,19.5,0
164.36,19,purchase,0,1280,1,36.67,0
67.05,20,purchase,0,2143,2,8.32,0
882.12,0,online,0,56,3,669.3,1
50.28,8,transfer,0,740,4,20.82,0
197.54,14,purchase,0,1875,2,2.32,0
13.15,13,withdrawal,0,979,2,2.13,0
167.87,16,purchase,0,3180,0,10.18,0
752.06,12,transfer,0,58,2,291.21,1
153.14,6,online,0,895,2,12.71,0
96.53,7,purchase,0,3227,2,0.47,0
20.73,17,purchase,1,1985,4,6.02,0
62.3,9,purchase,0,2299,6,2.64,0
58.42,9,purchase,0,2176,1,13.57,0
15.38,21,purchase,0,3076,2,9.55,0
97.62,13,purchase,0,454,2,1.04,0
143.98,7,withdrawal,0,979,0,34.33,0
70.03,8,purchase,0,875,1,5.39,0
49.67,22,purchase,0,1472,3,14.89,0
104.25,10,purchase,0,376,3,10.25,0
57.98,13,purchase,0,2216,0,4.77,0
87.69,14,transfer,0,2016,3,21.57,0
36.04,14,purchase,0,2730,3,8.64,0
36.88,19,purchase,0,3497,1,2.36,0
42.23,10,transfer,1,3548,2,18.62,0
144.3,22,purchase,0,1511,1,5.25,0
32.99,20,transfer,0,2017,1,21.43,0
62.31,18,withdrawal,0,2804,1,11.82,0
58.47,10,online,0,1228,3,12.81,0
186.61,14,purchase,0,847,4,32.21,0
85.65,9,online,0,2034,1,5.68,0
61.92,7,online,0,1589,1,36.03,0
64.83,6,online,0,3636,1,7.37,0
172.85,18,purchase,0,2855,0,56.28,0
261.05,10,purchase,0,2154,3,17.6,0
115.56,14,purchase,0,1305,4,8.97,0
113.42,7,purchase,0,784,3,1.83,0
354.47,17,online,0,227,5,346.55,1
71.6,18,purchase,0,2133,1,15.17,0
52.65,15,purchase,0,2277,3,23.4,0
59.04,15,transfer,0,1345,1,3.05,0
929.0,3,purchase,1,30,9,71.5,1
113.24,12,purchase,0,299,0,21.08,0
76.63,18,transfer,0,2544,2,10.48,0
46.87,16,purchase,0,2255,1,31.32,0
134.72,10,purchase,0,2371,4,60.22,0
32.68,16,purchase,0,3483,0,13.65,0
92.72,8,purchase,0,3496,1,10.95,0
55.85,8,purchase,0,2763,1,13.41,0
119.41,19,purchase,0,2499,0,30.08,0
33.34,6,withdrawal,0,1300,1,12.34,0
23.69,6,purchase,0,3282,2,25.94,0
108.52,21,purchase,0,1544,3,12.2,0
34.83,18,withdrawal,0,1143,2,20.74,0
238.54,11,purchase,0,3473,2,10.26,0
47.15,16,purchase,0,1939,3,1.15,0
12.49,8,purchase,0,3210,2,63.54,0
0.14,14,online,0,1477,1,1.26,0
42.13,22,withdrawal,0,2860,1,14.1,0
74.06,15,online,0,2164,0,4.77,0
89.74,11,transfer,0,2961,0,1.49,0
103.06,22,purchase,0,1184,2,29.86,0
55.41,13,transfer,0,3631,3,1.41,0
63.96,18,online,0,1732,1,33.35,0
63.34,21,purchase,0,2000,3,26.36,0
134.92,8,purchase,0,2173,2,1.2,0
60.69,18,online,0,997,1,14.37,0
31.46,14,purchase,0,129,2,33.33,0
65.79,18,withdrawal,0,2903,2,26.06,0
124.99,15,purchase,0,115,1,69.16,0
81.98,20,withdrawal,0,1817,4,7.33,0
156.2,19,withdrawal,0,968,3,1.43,0
103.4,15,withdrawal,0,2345,1,26.76,0
35.73,17,withdrawal,0,2194,1,10.31,0
159.09,14,purchase,0,2778,1,14.23,0
88.16,8,online,0,2476,1,2.59,0
135.27,7,online,0,2441,3,32.44,0
54.48,8,purchase,0,2157,1,29.69,0
20.37,12,purchase,0,1286,2,49.33,0
153.86,18,purchase,0,3493,5,1.27,0
27.12,15,purchase,0,727,1,41.27,0
124.0,21,withdrawal,0,1057,1,3.91,0
71.57,14,online,1,1654,2,27.37,0
109.05,6,purchase,0,961,1,6.98,0
16.21,6,online,0,476,3,59.78,0
107.6,17,transfer,0,3488,8,2.09,0
165.46,20,withdrawal,0,780,3,11.44,0
40.11,6,purchase,0,1738,2,41.52,0
50.93,7,online,0,889,3,1.68,0
93.94,8,transfer,0,3216,0,8.68,0
155.18,15,purchase,0,2241,0,0.66,0
49.89,15,online,0,308,6,4.37,0
54.25,15,withdrawal,0,2169,1,19.88,0
179.08,19,purchase,0,888,4,0.6,0
140.74,21,purchase,0,30,0,11.2,0
68.21,11,purchase,0,3530,3,33.99,0
91.12,12,online,0,593,2,39.55,0
20.77,18,purchase,0,3324,1,36.28,0
21.31,8,purchase,0,3305,1,26.95,0
93.72,18,purchase,0,2535,4,4.31,0
161.16,17,purchase,1,2509,1,6.82,0
26.7,9,online,0,1282,2,18.98,0
66.79,20,purchase,0,2954,4,2.27,0
39.7,3,purchase,0,214,10,403.68,1
39.13,14,purchase,0,717,3,0.13,0
34.66,19,purchase,0,1986,2,11.91,0
111.76,21,withdrawal,0,950,2,1.27,0
29.88,19,online,1,3638,1,15.72,0
10.8,7,transfer,0,1525,1,15.38,0
35.1,21,transfer,0,3298,3,3.56,0
49.27,18,purchase,0,3217,1,50.59,0
65.12,11,transfer,0,2186,1,10.34,0
32.61,12,purchase,0,302,0,7.12,0
81.67,20,withdrawal,0,3337,0,19.87,0
181.83,10,purchase,0,579,3,5.19,0
98.77,19,withdrawal,0,1286,2,0.86,0
81.97,18,transfer,0,527,2,19.04,0
103.25,20,withdrawal,0,1812,2,5.14,0
27.13,6,purchase,0,462,0,1.74,0
375.37,14,transfer,1,37,4,291.51,1
42.04,19,online,0,3417,1,7.39,0
37.65,16,purchase,0,2317,1,18.99,0
114.75,15,purchase,0,3288,1,11.77,0
29.17,21,withdrawal,0,539,3,54.19,0
68.55,13,purchase,0,467,1,0.51,0
115.57,13,purchase,0,256,2,6.15,0
47.84,21,purchase,0,3305,1,28.7,0
192.1,9,purchase,0,1798,3,10.1,0
111.09,6,transfer,0,2469,3,8.97,0
81.02,6,purchase,0,1420,2,59.95,0
24.48,22,transfer,0,1341,4,14.03,0
51.99,7,withdrawal,0,269,3,18.54,0
86.04,20,purchase,0,2081,2,19.26,0
53.57,19,transfer,0,2298,1,2.66,0
47.72,7,purchase,0,159,2,19.41,0
61.89,22,transfer,0,3131,2,64.92,0
154.7,17,purchase,0,3376,1,15.56,0
102.97,6,purchase,0,3554,2,2.62,0
121.74,22,transfer,0,3455,1,2.54,0
36.6,9,online,0,1553,2,12.13,0
104.43,20,online,1,3282,2,4.14,0
63.63,10,purchase,1,2594,1,32.37,0
33.86,12,purchase,0,1196,2,1.25,0
102.26,16,purchase,0,3173,2,4.15,0
140.46,13,purchase,0,1651,1,35.65,0
42.24,9,purchase,1,2314,2,4.38,0
27.37,20,withdrawal,0,1872,2,30.21,0
124.28,6,purchase,0,368,0,12.12,0
29.37,13,purchase,0,3294,1,5.13,0
62.26,9,withdrawal,0,3216,3,22.76,0
99.52,12,transfer,0,3090,2,0.68,0
24.42,13,purchase,0,124,0,2.24,0
80.28,12,purchase,0,55,4,12.66,0
47.5,6,purchase,0,2243,5,2.6,0
26.47,12,purchase,0,3570,1,9.37,0
78.47,9,purchase,0,397,2,13.43,0
98.62,13,purchase,0,1841,4,7.73,0
104.81,16,purchase,0,795,4,3.82,0
43.9,18,transfer,0,2140,3,9.72,0
281.27,6,online,0,3603,3,0.31,0
133.92,14,transfer,0,395,3,0.06,0
90.79,22,purchase,0,2385,3,53.95,0
76.46,14,online,1,3640,6,13.7,0
20.79,17,purchase,0,1300,3,12.38,0
186.19,10,purchase,0,1175,5,9.93,0
124.11,9,purchase,0,1964,0,37.17,0
78.53,18,purchase,0,2169,2,7.11,0
26.44,21,purchase,0,2802,4,27.72,0
65.11,14,purchase,0,778,1,2.79,0
106.71,17,purchase,0,1671,2,23.73,0
92.15,14,purchase,0,1173,2,1.96,0
81.87,11,online,0,3358,1,0.35,0
56.35,19,purchase,0,2626,5,9.71,0
108.21,11,online,0,3028,2,16.77,0
69.42,11,withdrawal,0,1103,5,30.5,0
12.87,15,withdrawal,0,2467,3,28.7,0
4.94,19,withdrawal,0,555,3,67.81,0
100.94,14,withdrawal,0,1265,3,15.84,0
39.8,20,withdrawal,0,3103,1,4.2,0
80.96,12,online,0,3369,1,12.71,0
85.94,17,purchase,0,280,0,18.61,0
40.66,13,purchase,0,1907,2,15.27,0
120.64,6,purchase,0,3436,0,8.78,0
53.95,12,online,1,938,6,18.5,0
66.52,18,purchase,0,1786,2,9.51,0
36.91,8,withdrawal,0,3629,4,13.79,0
56.53,18,online,0,965,3,48.65,0
78.74,15,transfer,0,1524,1,30.8,0
19.8,22,transfer,0,2185,2,2.02,0
170.51,12,transfer,0,3068,3,6.16,0
198.65,6,online,0,154,1,13.78,0
59.32,13,transfer,0,854,0,5.23,0
35.51,13,online,0,766,1,8.85,0
120.29,12,purchase,0,1816,1,55.66,0
90.93,17,transfer,0,2053,4,2.0,0
140.83,22,transfer,0,3585,1,0.72,0
63.56,7,withdrawal,0,2020,6,56.85,0
78.92,22,withdrawal,0,3174,1,13.02,0
8.67,7,purchase,0,2725,1,12.14,0
95.36,18,online,0,645,3,15.39,0
36.95,18,purchase,0,3371,0,0.25,0
134.67,11,purchase,0,2486,0,2.57,0
109.48,19,online,0,3001,1,26.3,0
45.36,8,purchase,0,2093,2,21.37,0
55.17,15,purchase,0,2164,0,5.09,0
41.2,14,purchase,0,1119,0,24.37,0
220.08,11,purchase,1,2782,0,7.47,0
138.94,21,withdrawal,0,277,4,11.21,0
158.51,6,transfer,0,2112,1,1.06,0
1363.3,16,withdrawal,0,58,7,98.49,1
92.97,17,purchase,1,2009,2,1.29,0
66.07,10,purchase,0,491,2,5.08,0
40.76,6,withdrawal,0,2763,3,29.1,0
60.02,20,purchase,0,2735,2,5.34,0
126.88,7,purchase,0,1331,0,19.06,0
30.2,6,transfer,0,1972,1,45.56,0
14.4,13,purchase,0,1725,1,8.23,0
51.83,16,online,0,2190,3,3.37,0
74.16,18,purchase,0,2776,4,11.23,0
39.24,12,online,0,2828,2,21.61,0
47.1,19,purchase,0,2743,3,26.54,0
104.48,7,purchase,0,3492,3,3.7,0
122.4,13,transfer,0,2855,2,2.89,0
21.98,22,purchase,0,2095,4,13.88,0
84.61,16,purchase,0,2734,2,5.4,0
136.83,16,online,1,3165,1,6.23,0
101.39,8,withdrawal,0,3018,3,6.43,0
62.95,13,withdrawal,0,3156,2,18.89,0
86.95,9,purchase,0,950,1,1.86,0
74.16,20,purchase,0,2298,4,6.95,0
47.08,19,withdrawal,0,583,0,17.49,0
64.67,7,transfer,0,2921,3,6.84,0
58.55,20,purchase,0,3070,2,27.91,0
4.01,21,purchase,0,3582,0,9.03,0
113.54,6,purchase,0,2277,1,13.35,0
22.26,11,purchase,0,2630,4,18.62,0
56.12,21,purchase,0,1213,1,7.91,0
116.0,6,online,0,2312,2,10.57,0
81.95,14,purchase,0,413,2,63.0,0
49.13,10,withdrawal,0,606,1,7.1,0
25.19,13,transfer,0,3513,2,21.38,0
31.62,14,purchase,0,1972,3,2.89,0
61.13,15,purchase,0,865,2,2.09,0
212.29,20,purchase,0,970,0,0.7,0
123.1,11,withdrawal,0,1545,3,13.97,0
9.36,9,withdrawal,1,1918,0,2.43,0
87.18,18,purchase,0,1969,1,8.89,0
76.81,21,purchase,0,174,6,7.21,0
28.32,20,online,0,1561,2,13.23,0
80.26,14,purchase,0,2775,2,5.69,0
68.48,17,online,0,3239,1,17.01,0
8.34,10,purchase,0,1199,3,69.53,0
112.19,18,purchase,0,850,4,7.65,0
16.02,15,online,0,3142,3,12.15,0
98.79,7,online,0,468,4,76.62,0
143.78,21,purchase,0,1223,2,0.79,0
42.22,18,purchase,0,756,1,24.62,0
15.93,7,purchase,0,263,0,6.13,0
66.24,20,withdrawal,0,2440,3,4.4,0
93.45,10,purchase,0,2501,3,35.31,0
144.73,13,transfer,0,1592,1,1.34,0
49.74,11,transfer,0,650,4,4.7,0
23.5,20,withdrawal,0,1845,3,3.72,0
194.53,13,purchase,1,1138,1,15.29,0
99.54,12,purchase,0,3489,2,4.91,0
50.85,20,purchase,0,3386,0,10.1,0
79.27,12,transfer,0,2855,1,2.12,0
146.34,8,withdrawal,0,827,1,19.88,0
104.13,19,transfer,0,706,1,19.83,0
67.07,12,withdrawal,0,3330,3,1.23,0
82.84,14,purchase,0,1184,4,15.65,0
130.43,16,withdrawal,0,2727,0,37.25,0
15.71,17,online,0,2637,1,9.92,0
23.76,14,withdrawal,1,903,2,11.2,0
20.48,22,purchase,1,2113,1,0.24,0
35.22,22,withdrawal,0,2057,0,41.85,0
61.27,15,withdrawal,0,2189,0,16.44,0
33.39,14,transfer,0,3335,2,2.27,0
66.43,20,purchase,0,2550,2,4.77,0
42.35,13,purchase,0,3195,0,59.56,0
117.14,7,transfer,0,663,1,12.87,0
183.97,0,online,1,264,10,64.61,1
14.13,16,online,0,287,4,46.89,0
32.33,16,purchase,0,2585,3,18.04,0
158.14,17,online,0,529,3,3.27,0
83.73,19,purchase,0,90,4,1.99,0
98.45,10,purchase,0,3260,2,18.44,0
125.79,18,purchase,0,1377,2,2.31,0
113.81,18,purchase,0,251,1,8.29,0
90.4,10,transfer,1,2017,1,9.09,0
9.69,19,purchase,0,789,2,13.61,0
113.97,10,withdrawal,0,83,5,3.32,0
1738.95,1,purchase,0,78,4,292.27,1
71.23,14,purchase,0,770,1,22.0,0
97.72,19,withdrawal,0,3425,2,12.26,0
51.19,16,purchase,0,1069,2,6.99,0
117.49,10,withdrawal,0,1069,1,10.26,0
143.42,8,purchase,0,2665,1,4.37,0
62.2,10,transfer,0,2129,4,52.97,0
71.71,19,purchase,0,3550,1,1.17,0
62.89,7,transfer,0,3580,0,17.34,0
72.32,6,withdrawal,0,1610,2,7.01,0
99.29,18,purchase,0,2512,3,11.21,0
15.78,12,purchase,0,816,1,5.84,0
13.19,14,transfer,0,2476,3,26.11,0
95.47,6,online,0,1485,0,46.1,0
63.01,21,purchase,0,3183,1,4.68,0
162.17,20,online,0,922,4,5.22,0
85.58,16,withdrawal,0,1485,1,23.17,0
70.99,9,purchase,0,733,0,65.91,0
214.95,14,transfer,0,1433,1,38.05,0
66.45,15,purchase,0,1832,2,11.31,0
52.8,19,transfer,0,3163,1,49.38,0
22.2,12,purchase,0,2604,3,38.08,0
26.98,20,withdrawal,0,966,2,3.52,0
148.93,15,purchase,0,2616,0,13.94,0
33.49,16,withdrawal,0,2130,2,0.33,0
45.87,9,purchase,0,3004,2,18.41,0
58.8,14,online,0,145,2,13.71,0
908.17,0,online,1,170,4,182.43,1
171.77,6,purchase,0,1576,2,0.44,0
36.87,14,withdrawal,0,2421,1,5.29,0
74.45,14,transfer,0,2377,1,27.5,0
313.86,7,purchase,0,694,0,21.95,0
62.63,15,purchase,0,2613,1,10.16,0
65.53,21,withdrawal,0,2034,1,4.48,0
17.0,22,transfer,0,33,1,13.35,0
132.51,21,transfer,0,2891,1,22.29,0
131.85,8,online,0,543,4,31.02,0
64.9,13,purchase,0,2186,1,3.69,0
65.96,12,purchase,0,1218,2,1.25,0
45.55,6,online,0,45,1,16.39,0
112.45,21,purchase,0,1338,1,7.91,0
99.48,12,transfer,0,2133,1,12.57,0
81.62,19,purchase,0,852,5,17.74,0
15.66,16,withdrawal,0,1626,1,1.68,0
106.58,12,purchase,0,153,1,1.89,0
63.47,20,withdrawal,0,3592,3,3.12,0
30.57,22,purchase,0,3391,2,28.39,0
54.54,21,purchase,0,3136,0,35.55,0
52.65,9,online,0,112,1,16.92,0
26.44,20,transfer,0,2166,3,21.61,0
13.18,15,withdrawal,0,395,1,5.52,0
144.62,14,purchase,0,201,4,8.91,0
157.46,11,transfer,0,282,2,18.62,0
197.13,8,online,1,333,8,5.37,1
23.84,19,withdrawal,0,1141,1,10.15,0
100.59,20,purchase,0,2454,1,25.31,0
98.88,19,withdrawal,0,2284,3,17.03,0
29.56,22,purchase,0,966,1,11.93,0
2.74,17,online,0,1028,1,8.78,0
40.03,11,online,0,68,4,0.71,0
183.96,19,withdrawal,0,2691,5,0.61,0
111.02,20,withdrawal,0,2561,3,14.12,0
629.84,2,online,1,70,5,59.94,1
190.12,9,purchase,0,2262,2,17.0,0
103.76,9,withdrawal,0,232,2,44.93,0
108.86,10,transfer,0,1687,1,3.07,0
171.61,19,purchase,0,277,1,1.25,0
50.11,7,purchase,0,2846,3,1.28,0
22.24,7,online,0,1398,2,5.1,0
167.24,20,online,0,3246,1,9.01,0
